"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_attr","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","ref_author","ref_pubyr","reference_no","phylum","class","order","family","genus","plant_organ","plant_organ2","abund_value","abund_unit","lng","lat","occurrence_comments","collection_name","collection_subset","collection_aka","cc","state","county","latlng_basis","latlng_precision","geogscale","geogcomments","paleomodel","paleolng","paleolat","geoplate","cc","protected","formation","stratgroup","member","stratscale","zone","localsection","localbed","localbedunit","localorder","regionalsection","regionalbed","regionalbedunit","regionalorder","stratcomments","lithdescript","lithology1","lithadj1","lithification1","minor_lithology1","fossilsfrom1","lithology2","lithadj2","lithification2","minor_lithology2","fossilsfrom2","environment","tectonic_setting","geology_comments","assembl_comps","articulated_parts","associated_parts","common_body_parts","rare_body_parts","feed_pred_traces","artifacts","component_comments","pres_mode","preservation_quality","spatial_resolution","temporal_resolution","lagerstatten","concentration","orientation","abund_in_sediment","sorting","fragmentation","bioerosion","encrustation","preservation_comments","collection_type","collection_methods","museum","collection_coverage","collection_size","rock_censused","collectors","collection_dates","collection_comments","taxonomy_comments","taxon_environment","environment_basis","motility","life_habit","vision","diet","reproduction","ontogeny","ecospace_comments","composition","architecture","thickness","reinforcement","genus","formation","stratgroup","member","time_bins","time_contain","time_major","time_buffer","time_overlap","primary_reference","created","modified"
"1220534","occ","","","18227","Aphelops megalodus","species","44171","","Aphelops megalodus","","species","43701","Clarendonian","","13.6","10.3","Prothero","2005","51726","Chordata","Mammalia","Perissodactyla","Rhinocerotidae","Aphelops","","","","","-100.800003","42.799999","","Leptarctus Quarry","","","US","Nebraska","Cherry","based on political unit","1","small collection","","gp_mid","-95.57","45.50","101","US","","Ash Hollow","","Merritt Dam","","","ValAH","6","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","","","","some genera","","","","","","409 F:AM and ""several"" UCMP specimens: Skinner and Johnson 1984","terrestrial","","actively mobile","ground dwelling","","browser","viviparous","","","phosphatic","","","","Aphelops","Ash Hollow","","Merritt Dam","Serravallian","-","Serravallian","Serravallian","Serravallian","D. R. Prothero. 2005. The Evolution of North American Rhinoceroses.. Cambridge: University of Cambridge Press.","2014-08-07 09:39:39","2014-08-07 09:39:39"
"1220535","occ","","","18037","Aphelops megalodus","species","44171","","Aphelops megalodus","","species","43701","Clarendonian","","13.6","10.3","Prothero","2005","51726","Chordata","Mammalia","Perissodactyla","Rhinocerotidae","Aphelops","","","","","-100.800003","42.799999","","Balanced Rock Quarry","","","US","Nebraska","Cherry","based on political unit","1","small collection","","gp_mid","-95.57","45.50","101","US","","Ash Hollow","","Merritt Dam","","","ValAH","6","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","biostratigraphic","","","some genera","","","","","","Xmas-Kat channel system<br>""at least 100"" F:AM specimens: Skinner and Johnson 1984","terrestrial","","actively mobile","ground dwelling","","browser","viviparous","","","phosphatic","","","","Aphelops","Ash Hollow","","Merritt Dam","Serravallian","-","Serravallian","Serravallian","Serravallian","D. R. Prothero. 2005. The Evolution of North American Rhinoceroses.. Cambridge: University of Cambridge Press.","2014-08-07 09:40:03","2014-08-07 09:40:03"
"1220536","occ","","","18214","Aphelops megalodus","species","44171","","Aphelops megalodus","","species","43701","Clarendonian","","13.6","10.3","Prothero","2005","51726","Chordata","Mammalia","Perissodactyla","Rhinocerotidae","Aphelops","","","","","-100.800003","42.799999","","Hans Johnson Quarry","","","US","Nebraska","Cherry","based on political unit","1","small collection","","gp_mid","-95.57","45.50","101","US","","Ash Hollow","","Merritt Dam","","","ValAH","6","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","","","","some genera","","","","","","167 F:AM specimens: Skinner and Johnson 1984","terrestrial","","actively mobile","ground dwelling","","browser","viviparous","","","phosphatic","","","","Aphelops","Ash Hollow","","Merritt Dam","Serravallian","-","Serravallian","Serravallian","Serravallian","D. R. Prothero. 2005. The Evolution of North American Rhinoceroses.. Cambridge: University of Cambridge Press.","2014-08-07 09:40:22","2014-08-07 09:40:22"
"1220537","occ","","","18218","Aphelops megalodus","species","44171","","Aphelops megalodus","","species","43701","Clarendonian","","13.6","10.3","Prothero","2005","51726","Chordata","Mammalia","Perissodactyla","Rhinocerotidae","Aphelops","","","","","-100.800003","42.799999","","Kat Quarry","","","US","Nebraska","Cherry","based on political unit","1","small collection","","gp_mid","-95.57","45.50","101","US","","Ash Hollow","","Merritt Dam","","","ValAH","6","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","biostratigraphic","","","some genera","","","","","","""Kat Quarry Channel"" specimens are from the general collecting area, exact quarry not recorded: Frick 1937 p. 85; however, all ""Kat Quarry Channel"" specimens from 1931 must come from this quarry based on dates of discovery of other quarries in the channel system<br>number of specimens not clear: see Skinner and Johnson 1984","terrestrial","","actively mobile","ground dwelling","","browser","viviparous","","","phosphatic","","","","Aphelops","Ash Hollow","","Merritt Dam","Serravallian","-","Serravallian","Serravallian","Serravallian","D. R. Prothero. 2005. The Evolution of North American Rhinoceroses.. Cambridge: University of Cambridge Press.","2014-08-07 09:42:06","2014-08-07 09:42:06"
"1220538","occ","","","18425","Aphelops megalodus","species","44171","","Aphelops megalodus","","species","43701","Clarendonian","","13.6","10.3","Prothero","2005","51726","Chordata","Mammalia","Perissodactyla","Rhinocerotidae","Aphelops","","","","","-100.800003","42.799999","","Trailside Kat Quarry","","","US","Nebraska","Cherry","based on political unit","1","small collection","","gp_mid","-95.57","45.50","101","US","","Ash Hollow","","Merritt Dam","","","ValAH","6","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","","","","some genera","","","","","","47 F:AM specimens: Skinner and Johnson 1984","terrestrial","","actively mobile","ground dwelling","","browser","viviparous","","","phosphatic","","","","Aphelops","Ash Hollow","","Merritt Dam","Serravallian","-","Serravallian","Serravallian","Serravallian","D. R. Prothero. 2005. The Evolution of North American Rhinoceroses.. Cambridge: University of Cambridge Press.","2014-08-07 09:42:30","2014-08-07 09:42:30"
"1220539","occ","","","18135","Aphelops megalodus","species","44171","","Aphelops megalodus","","species","43701","Clarendonian","","13.6","10.3","Prothero","2005","51726","Chordata","Mammalia","Perissodactyla","Rhinocerotidae","Aphelops","","","","","-100.800003","42.799999","","East Kat Quarry","","","US","Nebraska","Cherry","based on political unit","1","small collection","","gp_mid","-95.57","45.50","101","US","","Ash Hollow","","Merritt Dam","","","ValAH","6","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","","","","some genera","","","","","","152 F:AM specimens: Skinner and Johnson 1984","terrestrial","","actively mobile","ground dwelling","","browser","viviparous","","","phosphatic","","","","Aphelops","Ash Hollow","","Merritt Dam","Serravallian","-","Serravallian","Serravallian","Serravallian","D. R. Prothero. 2005. The Evolution of North American Rhinoceroses.. Cambridge: University of Cambridge Press.","2014-08-07 09:43:18","2014-08-07 09:43:18"
"1220540","occ","","","18458","Aphelops megalodus","species","44171","","Aphelops megalodus","","species","43701","Clarendonian","","13.6","10.3","Prothero","2005","51726","Chordata","Mammalia","Perissodactyla","Rhinocerotidae","Aphelops","","","","","-100.800003","42.799999","","West Line Kat Quarry","","","US","Nebraska","Cherry","based on political unit","1","small collection","","gp_mid","-95.57","45.50","101","US","","Ash Hollow","","Merritt Dam","","","ValAH","6","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","","","","some genera","","","","","","""about 213"" F:AM specimens: Skinner and Johnson 1984","terrestrial","","actively mobile","ground dwelling","","browser","viviparous","","","phosphatic","","","","Aphelops","Ash Hollow","","Merritt Dam","Serravallian","-","Serravallian","Serravallian","Serravallian","D. R. Prothero. 2005. The Evolution of North American Rhinoceroses.. Cambridge: University of Cambridge Press.","2014-08-07 09:43:49","2014-08-07 09:43:49"
"1220541","occ","","","18333","Aphelops megalodus","species","44171","","Aphelops megalodus","","species","43701","Clarendonian","","13.6","10.3","Prothero","2005","51726","Chordata","Mammalia","Perissodactyla","Rhinocerotidae","Aphelops","","","","","-100.800003","42.799999","","Quarter Line Kat Quarry","","","US","Nebraska","Cherry","based on political unit","1","small collection","","gp_mid","-95.57","45.50","101","US","","Ash Hollow","","Merritt Dam","","","ValAH","6","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","","","","some genera","","","","","","101 F:AM specimens: Skinner and Johnson 1984","terrestrial","","actively mobile","ground dwelling","","browser","viviparous","","","phosphatic","","","","Aphelops","Ash Hollow","","Merritt Dam","Serravallian","-","Serravallian","Serravallian","Serravallian","D. R. Prothero. 2005. The Evolution of North American Rhinoceroses.. Cambridge: University of Cambridge Press.","2014-08-07 09:43:56","2014-08-07 09:43:56"
"1220542","occ","","","18099","Aphelops megalodus","species","44171","","Aphelops megalodus","","species","43701","Clarendonian","","13.6","10.3","Prothero","2005","51726","Chordata","Mammalia","Perissodactyla","Rhinocerotidae","Aphelops","","","","","-100.800003","42.799999","","Connection Kat Quarry","","","US","Nebraska","Cherry","based on political unit","1","small collection","","gp_mid","-95.57","45.50","101","US","","Ash Hollow","","Merritt Dam","","","ValAH","6","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","","","","some genera","","","","","","43 F:AM specimens: Skinner and Johnson 1984","terrestrial","","actively mobile","ground dwelling","","browser","viviparous","","","phosphatic","","","","Aphelops","Ash Hollow","","Merritt Dam","Serravallian","-","Serravallian","Serravallian","Serravallian","D. R. Prothero. 2005. The Evolution of North American Rhinoceroses.. Cambridge: University of Cambridge Press.","2014-08-07 09:44:02","2014-08-07 09:44:02"
"1220543","occ","","","18245","Aphelops megalodus","species","44171","","Aphelops megalodus","","species","43701","Clarendonian","","13.6","10.3","Prothero","2005","51726","Chordata","Mammalia","Perissodactyla","Rhinocerotidae","Aphelops","","","","","-100.800003","42.799999","","Machaerodus Quarry","","Machairodus Quarry; Xmas Channel","US","Nebraska","Cherry","based on political unit","1","small collection","","gp_mid","-95.57","45.50","101","US","","Ash Hollow","","Merritt Dam","","","ValAH","6","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","","","","some genera","","","","","","underlies Machaerodus Ash, dated at 9.95 +/- 0.8 Ma FT on glass<br>185 F:AM specimens: Skinner and Johnson 1984","terrestrial","","actively mobile","ground dwelling","","browser","viviparous","","","phosphatic","","","","Aphelops","Ash Hollow","","Merritt Dam","Serravallian","-","Serravallian","Serravallian","Serravallian","D. R. Prothero. 2005. The Evolution of North American Rhinoceroses.. Cambridge: University of Cambridge Press.","2014-08-07 09:44:20","2014-08-07 09:44:20"
"1220544","occ","","","18447","Aphelops megalodus","species","44171","","Aphelops megalodus","","species","43701","Clarendonian","","13.6","10.3","Prothero","2005","51726","Chordata","Mammalia","Perissodactyla","Rhinocerotidae","Aphelops","","","","","-100.800003","42.799999","","Wade Quarry","","","US","Nebraska","Cherry","based on political unit","1","small collection","","gp_mid","-95.57","45.50","101","US","","Ash Hollow","","Merritt Dam","","","ValAH","6","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","biostratigraphic","","","some genera","","","","","","an ash at the quarry level may be equivalent to the Davis Ash, which in any case is 1) low in the Merritt Dam Mbr., 2) less than 2 mi downstream overlying Burge Quarry, and 3) no closer to any other Merritt Dam quarry (Skinner and Johnson 1984); therefore, I treat this as the fauna calibrated by the Davis Ash, which was dated at 9.7 +/- 1.2 Ma (FT zircon) and 7.5 +/- 2.2 and 10.2 +/- 0.7 Ma (FT on glass) by Skinner and Johnson, and again at 10.3 +/- 0.3 (FT on zircon) and 6.9 +/- 0.7 Ma (FT on glass) by Naeser et al. 1980; the glass dates are inconsistent, the zircon dates are not, and the 10.3 date, which seems to be a revision of the 9.7 date, seems best<br>164 F:AM specimens: Skinner and Johnson 1984","terrestrial","","actively mobile","ground dwelling","","browser","viviparous","","","phosphatic","","","","Aphelops","Ash Hollow","","Merritt Dam","Serravallian","-","Serravallian","Serravallian","Serravallian","D. R. Prothero. 2005. The Evolution of North American Rhinoceroses.. Cambridge: University of Cambridge Press.","2014-08-07 09:45:08","2014-08-07 09:45:08"
"1220545","occ","","","18145","Aphelops megalodus","species","44171","","Aphelops megalodus","","species","43701","Clarendonian","","13.6","10.3","Prothero","2005","51726","Chordata","Mammalia","Perissodactyla","Rhinocerotidae","Aphelops","","","","","-100.000000","42.700001","","Emry Quarry","","","US","Nebraska","Brown","based on political unit","1","small collection","Plum Creek","gp_mid","-94.74","45.36","101","US","","Ash Hollow","","Merritt Dam","","","ValAH","6","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","taxonomic","","","some genera","","","","","","131 F:AM specimens: Skinner and Johnson 1984","terrestrial","","actively mobile","ground dwelling","","browser","viviparous","","","phosphatic","","","","Aphelops","Ash Hollow","","Merritt Dam","Serravallian","-","Serravallian","Serravallian","Serravallian","D. R. Prothero. 2005. The Evolution of North American Rhinoceroses.. Cambridge: University of Cambridge Press.","2014-08-07 09:46:13","2014-08-07 09:46:13"
"1220546","occ","","","18327","Aphelops megalodus","species","44171","","Aphelops megalodus","","species","43701","Late Clarendonian","","13.6","10.3","Prothero","2005","51726","Chordata","Mammalia","Perissodactyla","Rhinocerotidae","Aphelops","","","","","-100.050003","42.633331","","Pratt Quarry","","Pratt Slide; McConnell Slide; UNSM Bw-123","US","Nebraska","Brown","stated in text","minutes","small collection","""6.5 km north of Johnston... NE1/4, SW1/4, section 30. T. 3/N. [= 31, R.23W"" (Parmley and Holman 2007) near Plum Creek","gp_mid","-94.80","45.30","101","US","","Ash Hollow","","Merritt Dam","bed","","ValAH","6","","bottom to top","","","","","said to be late Clarendonian\r\nalthough Rudnick does not indicate the formation, this is clearly the same as Pratt Quarry of Skinner and Johnson 1984\r\n","","""siliciclastic""","","","","","","","","","","""channel""","","""fluvial channel fill"" (Parmley and Holman 2007)","macrofossils,mesofossils","","","","","","","","body","","","","","","","","","","","","","taxonomic","bulk,sieve","UNSM","some genera","","","C. E. Rudnick","1994","a ""sediment screened fauna [was] collected by Rudick (1994)"" (Parmley and Holman 2007)","talpids, rodents, and lagomorphs only","terrestrial","","actively mobile","ground dwelling","","browser","viviparous","","","phosphatic","","","","Aphelops","Ash Hollow","","Merritt Dam","Serravallian","-","Serravallian","Serravallian","Serravallian","D. R. Prothero. 2005. The Evolution of North American Rhinoceroses.. Cambridge: University of Cambridge Press.","2014-08-07 09:46:49","2014-08-07 09:46:49"
"1220555","occ","","","17972","Peraceras profectum","species","50111","","Peraceras profectum","","species","43707","Early Barstovian","","15.97","13.6","Prothero","2005","51726","Chordata","Mammalia","Perissodactyla","Rhinocerotidae","Peraceras","","","","","-103.800003","42.400002","","New Surface Quarry","","","US","Nebraska","Sioux","based on political unit","1","small collection","East Sinclair Draw","gp_mid","-97.28","45.82","101","US","","Olcott","","subcycle 3","","","Snake","5","","bottom to top","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils,mesofossils","","","","","","","","body","","","","","","","","","","","","","biostratigraphic","","","","","","","","","no synonyms","terrestrial","","actively mobile","ground dwelling","","browser","viviparous","","","phosphatic","","","","Peraceras","Olcott","","subcycle 3","Langhian","-","Langhian","Langhian, Serravallian","Langhian, Serravallian","D. R. Prothero. 2005. The Evolution of North American Rhinoceroses.. Cambridge: University of Cambridge Press.","2014-08-07 10:08:33","2014-08-07 10:08:33"
"1220556","occ","","","17995","Peraceras profectum","species","50111","","Peraceras profectum","","species","43707","Early Barstovian","","15.97","13.6","Prothero","2005","51726","Chordata","Mammalia","Perissodactyla","Rhinocerotidae","Peraceras","","","","","-103.800003","42.400002","""West Sinclair Quarry""","Sinclair Quarry","","Princeton's Locality 1000C; Sinclair Draw Quarry","US","Nebraska","Sioux","based on political unit","1","small collection","West Sinclair Draw","gp_mid","-97.28","45.82","101","US","","Olcott","","subcycle 2","","","Snake","4","","bottom to top","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils,mesofossils","","","","","","","","body","","","","","","","","","","","","","biostratigraphic","","","","","","","","","Macdonald 1954 reports Pseudaelurus aeluroides from ""Lower  Snake Creek"" of ""Northeast rim of Sinclair Draw""","terrestrial","","actively mobile","ground dwelling","","browser","viviparous","","","phosphatic","","","","Peraceras","Olcott","","subcycle 2","Langhian","-","Langhian","Langhian, Serravallian","Langhian, Serravallian","D. R. Prothero. 2005. The Evolution of North American Rhinoceroses.. Cambridge: University of Cambridge Press.","2014-08-07 10:09:56","2014-08-07 10:09:56"
"1220557","occ","","","18284","Peraceras profectum","species","50111","","Peraceras profectum","","species","43707","Barstovian","","15.97","13.6","Prothero","2005","51726","Chordata","Mammalia","Perissodactyla","Rhinocerotidae","Peraceras","","","","","-100.033333","42.783333","","Norden Bridge Quarry","","UNSM Bw-106","US","Nebraska","Brown","stated in text","minutes","small collection","""SE1/4, SW1/4, Section 33, Township 33 N, Range 23 W"" (Chantell 1964)\r\naltitude given by Holman 1982","gp_mid","-93.26","45.99","101","US","","Valentine","Ogallala","Cornell Dam","group of beds","","ValAH","1","","bottom to top","","","","","Hurlbut Ash in CD Mbr. dated at 11.6 +/- 1.1 (recalibrated from 13.6 +/- 1.3) Ma FT on glass; this date is anomalous and the recalibration was never justified","""buff-colored, loose, and completely unconsolidated, crossbedded channel sands of fine to medium texture"" (Tihen and Chantell 1963)","sandstone","""cross stratification""","unlithified","","","","","","","","""channel""","","""channel deposit"" (Chantell 1964)","macrofossils,mesofossils","","","","","","","","body","","","","","","","","","","","","","taxonomic","bulk,selective quarrying,sieve","UMMP,UNSM,USNM","","4288 specimens","","J. A. Holman, M. Voorhies","1960, 1962, 1971 (MSU), 1974 - 1979 (MSU), 1981","additional specimens are in the Michigan State University collection, which was obtained from ""a five ton sample of matrix"" (Holman 1973)","NISP not completely clear; NISP 3396 for ""large"" specimens from five main quarries (clearly almost all mammals), and NISP 892 for screenwashed mammals in four screened samples (may include unidentifiable specimens), for a total of about 4288","terrestrial","","actively mobile","ground dwelling","","browser","viviparous","","","phosphatic","","","","Peraceras","Valentine","Ogallala","Cornell Dam","Langhian","-","Langhian","Langhian, Serravallian","Langhian, Serravallian","D. R. Prothero. 2005. The Evolution of North American Rhinoceroses.. Cambridge: University of Cambridge Press.","2014-08-07 10:14:50","2014-08-07 10:14:50"
"1220558","occ","","","18153","Peraceras profectum","species","50111","","Peraceras profectum","","species","43707","Barstovian","","15.97","13.6","Prothero","2005","51726","Chordata","Mammalia","Perissodactyla","Rhinocerotidae","Peraceras","","","","","-100.000000","42.700001","""Late Barstovian, Valentine Formation, Cornell Dam Mmeber, Brown County, Nebraska, Fairfield Creek #1""","Fairfield Creek (North Fork)","","","US","Nebraska","Brown","based on political unit","1","","","gp_mid","-93.24","45.91","101","US","","Valentine","Ogallala","Devil's Gulch","bed","","ValAH","3","","bottom to top","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","taxonomic","","","some genera","","","","","","all Skinner and Johnson 1984 localities from Fairfield Creek are either on the main branch or the south fork","terrestrial","","actively mobile","ground dwelling","","browser","viviparous","","","phosphatic","","","","Peraceras","Valentine","Ogallala","Devil's Gulch","Langhian","-","Langhian","Langhian, Serravallian","Langhian, Serravallian","D. R. Prothero. 2005. The Evolution of North American Rhinoceroses.. Cambridge: University of Cambridge Press.","2014-08-07 10:16:03","2014-08-07 10:16:03"
"1220559","occ","","","18144","Peraceras profectum","species","50111","","Peraceras profectum","","species","43707","Barstovian","","15.97","13.6","Prothero","2005","51726","Chordata","Mammalia","Perissodactyla","Rhinocerotidae","Peraceras","","","","","-100.000000","42.700001","","Elliott Quarry","","Elliott Place, Elliott Ranch","US","Nebraska","Brown","based on political unit","1","small collection","4 mi N of Long Pine","gp_mid","-93.24","45.91","101","US","","Valentine","Ogallala","Devil's Gulch","bed","","ValAH","3","","bottom to top","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","taxonomic","","","some genera","","","","","","45 F:AM specimens: Skinner and Johnson 1984","terrestrial","","actively mobile","ground dwelling","","browser","viviparous","","","phosphatic","","","","Peraceras","Valentine","Ogallala","Devil's Gulch","Langhian","-","Langhian","Langhian, Serravallian","Langhian, Serravallian","D. R. Prothero. 2005. The Evolution of North American Rhinoceroses.. Cambridge: University of Cambridge Press.","2014-08-07 10:17:13","2014-08-07 10:17:13"
"1220562","occ","","","19286","Peraceras profectum","species","50111","","Peraceras profectum","","species","43707","Barstovian","Early Clarendonian","15.97","10.3","Prothero","2005","51726","Chordata","Mammalia","Perissodactyla","Rhinocerotidae","Peraceras","","","","","-107.000000","35.700001","","Ceja del Rio Puerco","","","US","New Mexico","Sandoval","based on political unit","1","","W of Rio Rancho","gp_mid","-102.11","38.87","101","US","FED","Zia","","Cerro Conejo","","","RdZia","8","","bottom to top","","","","","said to be late Barstovian to early Clarendonian","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","","","","","","","","","","based on Tedford 1981, this is from the same geographic area and unit as Rincon Quarry (see)<br>apparently the ""Middle Red Member"" of Williamson and Morgan 1995 is the same as the ""Cerro Conejo Member"" of Williamson and Morgan 2001<br>possibly from this locality: Phelosaccomys neomexicanus Korth and Chaney 1999: ""NW1/4, sec. 20, T14N, R1E, Pojoaque Member equivalent, Tesuque Formation, Santa Fe Group, Sandoval County""","terrestrial","","actively mobile","ground dwelling","","browser","viviparous","","","phosphatic","","","","Peraceras","Zia","","Cerro Conejo","-","-","-","Langhian, Serravallian","Langhian, Serravallian","D. R. Prothero. 2005. The Evolution of North American Rhinoceroses.. Cambridge: University of Cambridge Press.","2014-08-07 10:21:32","2014-08-07 10:21:32"
"1220563","occ","","","19547","Peraceras profectum","species","50111","","Peraceras profectum","","species","43707","Early Barstovian","","15.97","13.6","Prothero","2005","51726","Chordata","Mammalia","Perissodactyla","Rhinocerotidae","Peraceras","","","","","-106.199997","35.500000","","Skull Ridge","","","US","New Mexico","Santa Fe","based on political unit","1","","Central Espanola Basin","gp_mid","-100.42","39.05","101","US","","Tesuque","","Skull Ridge","","","Espan","2","","bottom to top","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","","AMNH","","","","","","","includes White Operation Quarry (see), but list is quite different<br>FT on zircon dates, in Ma:<br>No. 2 white ash: 14.6 +/- 1.2<br>No. 4 white ash: 14.1 +/- 1.1<br>second date on No. 4 ash (Izett & Naeser 1986): 12.7 +/- 1.4<br>No. 4 white ash redated at 15.42 +/- 0.06 Ma (SCLF Ar-Ar on sanidine) by McIntosh and Quade 1995; No. 3 white ash dated at 15.65 +/- 0.065 Ma according to Quade (1999 personal communication); White Operation Quarry is ""just below"" the No. 4 ash according to McIntosh and Quade<br>No. 2 ash redated at 15.59 +/- 0.07 Ma (SCLF AA on sanidine): Kuhle and Smith 2001<br>underlies Pojoaque Mbr.<br>""Cosoryx ilfonsensis"" of Frick 1937 is omitted by  Tedford and Barghoorn 1993","terrestrial","","actively mobile","ground dwelling","","browser","viviparous","","","phosphatic","","","","Peraceras","Tesuque","","Skull Ridge","Langhian","-","Langhian","Langhian, Serravallian","Langhian, Serravallian","D. R. Prothero. 2005. The Evolution of North American Rhinoceroses.. Cambridge: University of Cambridge Press.","2014-08-07 10:22:27","2014-08-07 10:22:27"
"1220566","occ","","","19287","Peraceras profectum","species","50111","","Peraceras profectum","","species","43707","Barstovian","","15.97","13.6","Prothero","2005","51726","Chordata","Mammalia","Perissodactyla","Rhinocerotidae","Peraceras","","","","","-107.000000","36.500000","""Conical Hill Quarry"", ""District #1"", and ""Chama-el-Rito""","Chama-El Rito","","","US","New Mexico","Rio Arriba","based on political unit","1","","Northern Espanola Basin","gp_mid","-101.18","40.09","101","US","","Tesuque","","upper Chama-El Rito","","","Chama","3","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","","","","","","","","","","includes Conical Hill Quarry, a.k.a. CHQ; not clear from discussion of Tedford 1981 or Tedford and Barghoorn 1993 whether the main Chama-El Rito fauna is significantly older than that of CHQ<br>referred sediments of the Chama-El Rito Mbr. are dated at 10.3 +/- 0.3 and 10.57 +/- 0.26 Ma KA by Dethier et al. 1986; average is 10.44 Ma; however, these dates appear to be much younger than the fauna itself<br>not the same as El Rito","terrestrial","","actively mobile","ground dwelling","","browser","viviparous","","","phosphatic","","","","Peraceras","Tesuque","","upper Chama-El Rito","Langhian","-","Langhian","Langhian, Serravallian","Langhian, Serravallian","D. R. Prothero. 2005. The Evolution of North American Rhinoceroses.. Cambridge: University of Cambridge Press.","2014-08-07 10:26:11","2014-08-07 10:26:11"
"1220571","occ","","","18397","Peraceras superciliosum","species","50112","","Peraceras superciliosum","","species","50112","Barstovian","","15.97","13.6","Prothero","2005","51726","Chordata","Mammalia","Perissodactyla","Rhinocerotidae","Peraceras","","","","","-98.300003","43.099998","","South Bijou Hill","","SDSM V-731; F.O. Quarry","US","South Dakota","Charles Mix","based on political unit","1","","NW 1/4 sec 8 T100N R71W","gp_mid","-91.40","46.21","101","US","","Fort Randall","","","group of beds","","","","","","","","","","from a ""5-foot zone"" (Skinner and Taylor 1967)","""brownish pink clay that carries scattered barite crystals or 'rock roses'"" (Skinner and Taylor 1967)","claystone","brown,red","","","","","","","","","terrestrial indet.","","","macrofossils,mesofossils","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","bulk,sieve,field collection","SDSM","","","","","","","","terrestrial","","actively mobile","ground dwelling","","browser","viviparous","","","phosphatic","","","","Peraceras","Fort Randall","","","Langhian","-","Langhian","Langhian, Serravallian","Langhian, Serravallian","D. R. Prothero. 2005. The Evolution of North American Rhinoceroses.. Cambridge: University of Cambridge Press.","2014-08-07 10:33:17","2014-08-07 10:33:17"
"1220572","occ","","","18217","Peraceras superciliosum","species","50112","","Peraceras superciliosum","","species","50112","Clarendonian","","13.6","10.3","Prothero","2005","51726","Chordata","Mammalia","Perissodactyla","Rhinocerotidae","Peraceras","","","","","-100.000000","42.700001","","June Quarry","","","US","Nebraska","Brown","based on political unit","1","small collection","","gp_mid","-94.74","45.36","101","US","","Valentine","","Burge","","","ValAH","4","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","","","","some genera","","","","","","793 F:AM specimens and ""Small collections in USNM and UNSM"": Skinner and Johnson 1984","terrestrial","","actively mobile","ground dwelling","","browser","viviparous","","","phosphatic","","","","Peraceras","Valentine","","Burge","Serravallian","-","Serravallian","Serravallian","Serravallian","D. R. Prothero. 2005. The Evolution of North American Rhinoceroses.. Cambridge: University of Cambridge Press.","2014-08-07 10:35:47","2014-08-07 10:35:47"
